3.930516898869610998e+01,-2.714870110278132298e+00,-4.762215131645667898e-01
4.017197958006103420e+01,-2.301514127155321887e+00,-8.872854861035501806e-01
3.928550899359488113e+01,-1.816408427023597616e+00,-1.154684218874748813e+00
3.955047956178304247e+01,-1.680463551704016290e+00,-1.532163576261190707e-01
4.015927450948289845e+01,-1.190032197648272394e+00,-8.481551747692017695e-01
4.065207109461194079e+01,-1.712519323876724231e+00,-8.724588692038628968e-02
4.016948010707196204e+01,-8.308280512251681182e-01,2.044196861482161787e-01
4.089960440207711656e+01,-1.193922160032297120e+00,8.558385326325708142e-01
4.106915976764557996e+01,-2.344811733217245509e-01,4.823188198755886114e-01
4.108337240572470961e+01,-7.465652868788952290e-01,-4.261172116818679467e-01
4.169279177456672159e+01,-1.396625622556090240e+00,1.150480944797826616e-01
4.205070142947467104e+01,-4.221709316115922483e-01,1.121891242624676460e-02
4.190737788194149260e+01,-7.447962604001429066e-01,9.966046713527395573e-01
4.279846673377469557e+01,-2.363851997370420843e-01,8.038633523940046377e-01
4.273387247130079913e+01,-1.212264968404890064e+00,4.302276688956530037e-01
4.362717567748234870e+01,-9.626693497568719060e-01,9.067586844924151457e-01
4.371671451559991795e+01,-1.271593031509539395e+00,-8.654965948168218126e-02
4.312228713526467061e+01,-4.300665240552788426e-01,-2.481423606366461032e-01
4.380758686919023148e+01,4.572112507739078784e-03,4.060740236914943124e-01
4.420257903419405920e+01,-3.624000485195235099e-01,-4.877132467354726164e-01
4.458842616898338207e+01,-7.873208833495309866e-01,3.873492542582139264e-01
4.487824447198691757e+01,1.993469151789482030e-01,2.031499422923424003e-01
4.502411519364502368e+01,3.067455639442196458e-01,-8.254900469487508330e-01
4.527050635050608207e+01,-6.424084493326488454e-01,-4.642668663258694983e-01
4.591229984724994750e+01,1.295885686851958873e-01,-1.826441707126236214e-01
4.563142137651512797e+01,-5.053044886888133913e-01,6.030415175691195007e-01
4.623828676107422808e+01,-9.976398490803137786e-01,-8.460276577970698986e-02
4.654900760025029172e+01,-1.150258158082336335e+00,8.978665703626516059e-01
4.732785578158642892e+01,-9.184016322160614143e-01,2.345976479811681392e-01
4.691123318334788905e+01,-2.375975837406251179e-01,-4.350012677793497762e-01
4.664725755799628359e+01,-1.110101144861951883e-01,5.724378053868501848e-01
4.685376928666607910e+01,7.599141129917139637e-01,3.424972625286741568e-02
4.765681855939611467e+01,1.524519174994604376e-01,3.157568222618656884e-01
4.792667642372442316e+01,1.145829741758888742e+00,1.299000407525611189e-01
4.733146733306301002e+01,1.510462145359991126e+00,-6.465620478529496840e-01
4.761401924072920622e+01,5.114987100534856834e-01,-7.432623905663381381e-01
4.799199810842389269e+01,-4.543925129009309116e-01,-5.792775739833275761e-01
4.856334090061758957e+01,3.350164067160236736e-01,-2.192243660321805121e-01
4.852146247780930821e+01,2.348167342889447007e-01,-1.263194941707610042e+00
4.923373289578648127e+01,-3.430584666028179686e-01,-7.584801703171747400e-01
4.898222366492233704e+01,-6.516925360413201584e-01,-1.722036969974817477e+00
4.954115233982645350e+01,2.324051394242330204e-01,-1.707325216788575961e+00
4.901543240809253632e+01,1.143728192006043365e+00,-1.724633167506523401e+00
4.839689808711361252e+01,1.275690215412154549e+00,-8.832523067598366806e-01
4.928046982614335292e+01,1.829631459476964706e+00,-8.184400323999216909e-01
4.906026679277782421e+01,1.289487291457309226e+00,5.729621570312164874e-02
4.933170744941870822e+01,7.617538464380145813e-01,-7.934831921495513196e-01
5.010340204136004161e+01,1.274748326487061378e+00,-3.299795168213808805e-01
5.017785116202011864e+01,1.076991174513305172e+00,-1.355142768995645675e+00
5.021572614275672208e+01,1.889222029762807342e-01,-7.894240714191592678e-01
4.961483033098206619e+01,2.592163091556556331e-01,8.142851650939196551e-02
5.033219881779991312e+01,-4.980290890534885828e-01,5.294868225799034822e-02
5.064220829358761478e+01,4.912817049489751620e-01,1.692497812223221487e-01
