1.705676687433074434e+01,-5.425523131091318785e-01,5.439776593648775610e-02
1.718866326414239154e+01,4.373730418409136900e-01,-3.278781031038427440e-01
1.761212807949055659e+01,-3.486754009169068524e-01,-9.010136447908523305e-01
1.814921639596432001e+01,-6.975601709218922641e-01,-5.817151127525607007e-02
1.828835541235173778e+01,3.184664376445983103e-01,-3.304822867120311147e-01
1.776882501460050179e+01,1.378681975070442101e-01,5.746088949962755432e-01
1.869756056992061488e+01,-3.060987073395896041e-01,8.231944994236198854e-01
1.871168184569735971e+01,7.285925629162927075e-01,5.936400382653425067e-01
1.932905496208351792e+01,7.412008875775670802e-01,-2.688095062456172246e-01
1.917184566312167959e+01,-2.991711679239885124e-01,-1.651451306083962511e-01
1.966809713536053650e+01,1.921924382043764812e-01,6.379952264537199769e-01
2.002273412506742645e+01,-7.631891783143318619e-01,3.555353784191012667e-01
2.020172529613078183e+01,3.728538235140191337e-02,-3.252094214277834738e-01
2.076054228067281215e+01,4.761030854779406407e-02,5.782589559215396413e-01
2.101707892341680761e+01,-6.923639266122072478e-01,-1.414466269524431441e-01
2.126918528822350751e+01,3.156583247670364245e-01,-3.694341758798587172e-01
2.200468165441466439e+01,-4.177491378135262390e-01,-5.745721912669313758e-01
2.182433423372628312e+01,-2.252850363280990420e-01,4.546942332836727552e-01
2.273162498876689597e+01,-7.113274163229200697e-01,2.088716923065063735e-01
2.281168679121353193e+01,2.085324851073699359e-01,7.260294312976881548e-01
2.232007957882085236e+01,5.650123760300952425e-01,-1.395935591877383031e-01
2.304911957386649846e+01,-3.961286836426897856e-02,-6.072379582959351874e-01
2.340555182241549304e+01,7.676270200145489664e-01,-2.103510468547277468e-02
2.372451781638082480e+01,-2.082535633111830542e-01,2.589210192856020720e-01
2.413337518074774835e+01,1.934215219378364325e-01,-6.332511688263059435e-01
2.445606291006049204e+01,6.244653077874912084e-01,2.855482570258487396e-01
2.481250603145194944e+01,-3.488373248123044501e-01,5.629138051296608131e-02
2.552131145322723782e+01,3.435471337242828049e-01,4.305219254259098904e-01
2.517614399439338513e+01,5.426323708855828043e-01,-5.534577343176451114e-01
2.579609880444726500e+01,-3.091184061062665078e-01,-4.528787292461384784e-01
2.625843869602857694e+01,6.413354244251741054e-01,-3.467683098223147131e-01
2.653049332158196449e+01,-1.081188204916038453e-01,3.562532467767508537e-01
2.688989216745138222e+01,-2.264161430462269253e-01,-6.358503183329136110e-01
2.732176178999813132e+01,5.553475254067837819e-01,-5.984554175136840015e-02
2.758177115261749890e+01,-4.385236700891053108e-01,2.097545945429352132e-01
2.798556689881554504e+01,-6.688667630535705122e-02,-7.000326059511340349e-01
2.837550733701046113e+01,3.427947879106537088e-01,1.997357439305466886e-01
2.864478594056267013e+01,-6.598986522206580219e-01,-2.614636715260337460e-02
2.907837156162720404e+01,9.967094120906729027e-02,-6.293045325797526068e-01
2.942141185441641227e+01,3.058570085941723568e-02,3.746455723760436229e-01
2.972004693578421808e+01,-7.432950512047133973e-01,-2.927287134918296063e-01
3.045023531767584402e+01,-3.599272363755443571e-01,3.705716169718175634e-01
3.014736633510010577e+01,2.824021537226176215e-01,-4.224626661164148089e-01
3.074815102340414441e+01,-5.458839154781209846e-01,-6.888565805854002244e-01
3.120263263064034831e+01,4.119135426275355449e-01,-7.514807280105162413e-01
3.094047753527808453e+01,6.264883505245996131e-01,2.521080416019120807e-01
3.150432449068582486e+01,-2.588687651958467839e-01,7.056691843280411824e-02
3.125215803410632631e+01,-4.300239863626320602e-02,1.079106648607534913e+00
3.198294985019547454e+01,5.803506676882692616e-01,6.207480279751382835e-01
3.228310116254908735e+01,-4.117573114577882665e-01,8.510435061249260746e-01
